N,Z,observable,derived_keV,official_keV,abs_diff_keV
10,10,Sp_keV,12843.459200000041,12843.4581,0.00110000004133326
10,10,S2n_keV,28502.185400000017,28502.1857,0.00029999998514540493
10,10,S2p_keV,20837.05820000003,20837.058,0.0002000000276893843
10,10,Qalpha_keV,-4729.846400000039,-4729.8459,0.0005000000383006409
9,11,Sn_keV,14150.214399999997,14150.214,0.0003999999971711077
9,11,Sp_keV,2190.537100000016,2190.5361,0.001000000016119884
9,11,S2n_keV,34330.139200000005,34330.1395,0.00029999999242136255
9,11,S2p_keV,8600.56660000002,8600.5661,0.0005000000201107468
9,11,Qalpha_keV,-6249.609599999996,-6249.6092,0.000399999996261613
8,12,Sn_keV,22432.01920000001,22432.0181,0.0011000000085914508
8,12,Sp_keV,2740.662400000001,2740.6616,0.0008000000011634256
8,12,S2p_keV,2417.8654000000097,2417.8656,0.00019999999040010152
8,12,Qalpha_keV,-8933.998400000011,-8933.997,0.0014000000119267497
16,5,Sn_keV,-910.0014999999985,-910.0,0.0014999999984866008
16,5,S2n_keV,-2470.000899999999,-2470.0001,0.0007999999988896889
14,7,Sn_keV,4605.899899999989,4605.9005,0.0006000000103085767
14,7,Sp_keV,19560.6219,19560.6224,0.0005000000019208528
14,7,S2n_keV,6766.975100000011,6766.9758,0.0006999999895924702
14,7,S2p_keV,49116.27649999999,49116.2773,0.0008000000088941306
14,7,Qalpha_keV,-20909.320599999992,-20909.3222,0.0016000000068743248
13,8,Sn_keV,3805.454700000002,3805.456,0.0012999999980820576
13,8,Sp_keV,20993.434699999983,20993.4351,0.0004000000153610017
13,8,S2n_keV,11413.459899999987,11413.4601,0.00020000001313746907
13,8,S2p_keV,38929.662699999986,38929.6628,0.00010000001202570274
13,8,Qalpha_keV,-15394.760899999994,-15394.7616,0.0007000000059633749
12,9,Sn_keV,8101.459399999963,8101.4601,0.0007000000368861947
12,9,Sp_keV,11132.747399999993,11132.748,0.0006000000066705979
12,9,S2n_keV,14702.796600000001,14702.7962,0.0004000000008090865
12,9,S2p_keV,30481.802599999995,30481.8024,0.00019999999494757503
12,9,Qalpha_keV,-10342.599199999997,-10342.5998,0.0006000000030326191
11,10,Sn_keV,6761.161599999992,6761.1623,0.0007000000077823643
11,10,Sp_keV,13003.283599999995,13003.2842,0.0006000000048516085
11,10,S2n_keV,23626.46670000002,23626.466,0.0007000000186963007
11,10,S2p_keV,23642.57680000001,23642.5763,0.0005000000091968104
11,10,Qalpha_keV,-7347.928500000009,-7347.928,0.0005000000091968104
10,11,Sn_keV,17106.664099999995,17106.6639,0.00019999999494757503
10,11,Sp_keV,2431.8960999999836,2431.8963,0.00020000001632070052
10,11,S2n_keV,31256.87849999999,31256.878,0.0004999999910069164
10,11,S2p_keV,15275.355300000025,15275.3544,0.0009000000245578121
10,11,Qalpha_keV,-6561.474900000001,-6561.4745,0.0004000000008090865
9,12,Sn_keV,14645.161699999968,14645.1614,0.0002999999669555109
9,12,Sp_keV,3235.609699999972,3235.6089,0.0007999999716048478
9,12,S2n_keV,37077.18089999998,37077.1795,0.0013999999791849405
9,12,S2p_keV,5426.146799999988,5426.145,0.0017999999872699846
9,12,Qalpha_keV,-8021.518599999981,-8021.5172,0.0013999999810039299
16,6,Sp_keV,32060.65509999999,32060.6549,0.00019999998767161742
16,6,S2n_keV,34.99959999999555,34.9999,0.00030000000444374564
15,7,Sn_keV,1538.4294999999984,1538.4289,0.000599999998257772
15,7,S2n_keV,6144.329399999988,6144.3294,1.1823431123048067e-11
15,7,S2p_keV,52214.70539999999,52214.7062,0.0008000000088941306
15,7,Qalpha_keV,-22452.75019999998,-22452.7511,0.0009000000209198333
14,8,Sn_keV,6850.319699999993,6850.3198,0.00010000000747822924
14,8,Sp_keV,23237.854499999987,23237.8544,9.99999865598511e-05
14,8,S2n_keV,10655.774399999995,10655.7758,0.001400000004650792
14,8,S2p_keV,42798.476399999985,42798.4768,0.0004000000117230229
14,8,Qalpha_keV,-18061.148199999996,-18061.1494,0.0012000000024272595
13,9,Sn_keV,5230.3374000000185,5230.337,0.0004000000180894858
13,9,Sp_keV,12557.63010000001,12557.629,0.0011000000085914508
13,9,S2n_keV,13331.796799999982,13331.797,0.00020000001859443728
13,9,S2p_keV,33551.06479999999,33551.0641,0.0006999999895924702
13,9,Qalpha_keV,-12744.707799999975,-12744.7075,0.0002999999742314685
12,10,Sn_keV,10364.257599999983,10364.2574,0.0001999999822146492
12,10,Sp_keV,15266.081800000014,15266.0816,0.00020000001495645847
12,10,S2n_keV,17125.419199999975,17125.4197,0.0005000000237487257
12,10,S2p_keV,26398.829200000007,26398.8296,0.00039999999353312887
12,10,Qalpha_keV,-9666.815000000002,-9666.8153,0.00029999999787833076
11,11,Sn_keV,11067.852699999989,11067.8522,0.000499999989187927
11,11,Sp_keV,6738.58719999998,6738.5862,0.0009999999801948434
11,11,S2n_keV,28174.516799999983,28174.5161,0.0006999999823165126
11,11,S2p_keV,19741.870799999975,19741.8704,0.00039999997534323484
11,11,Qalpha_keV,-8479.421000000002,-8479.4198,0.0012000000024272595
10,12,Sn_keV,19375.153300000035,19375.1551,0.0017999999654421117
10,12,Sp_keV,5504.098900000012,5504.1,0.0010999999885825673
10,12,S2n_keV,34020.315,34020.3164,0.0014000000010128133
10,12,S2p_keV,7935.994999999995,7935.9963,0.0013000000044485205
10,12,Qalpha_keV,-8142.518000000011,-8142.5196,0.0015999999886844307
16,7,Sn_keV,3115.6949000000022,3115.6936,0.0013000000021747837
16,7,Sp_keV,24179.746700000003,24179.745,0.0017000000043481123
16,7,S2n_keV,4654.124400000001,4654.1225,0.001900000000205182
16,7,S2p_keV,56240.40179999999,56240.3999,0.0018999999956577085
16,7,Qalpha_keV,-25474.738499999992,-25474.7374,0.0010999999904015567
15,8,Sn_keV,2732.9804000000004,2732.9795,0.0009000000004562025
15,8,Sp_keV,24432.40539999999,24432.405,0.00039999998989515007
15,8,S2n_keV,9583.300099999993,9583.2993,0.000799999992523226
15,8,Qalpha_keV,-20217.30039999998,-20217.2997,0.0006999999786785338
14,9,Sn_keV,7579.429299999989,7579.4305,0.0012000000115222065
14,9,Sp_keV,13286.739700000006,13286.7398,9.999999383580871e-05
14,9,S2n_keV,12809.766700000007,12809.7675,0.000799999992523226
14,9,S2p_keV,36524.59419999999,36524.5941,9.99999901978299e-05
14,9,Qalpha_keV,-14995.906900000002,-14995.9075,0.0005999999975756509
13,10,Sn_keV,5200.647100000002,5200.6473,0.00019999999767605914
13,10,Sp_keV,15236.391499999998,15236.3919,0.0004000000026280759
13,10,S2n_keV,15564.904699999985,15564.9047,1.4551915228366852e-11
13,10,S2p_keV,27794.021600000007,27794.0209,0.0007000000077823643
13,10,Qalpha_keV,-10911.819099999993,-10911.8187,0.00039999999353312887
12,11,Sn_keV,12419.779999999999,12419.7801,0.00010000000111176632
12,11,Sp_keV,8794.109599999996,8794.1088,0.0007999999961612048
12,11,S2n_keV,23487.632699999987,23487.6323,0.00039999998625717126
12,11,S2p_keV,24060.19140000001,24060.1904,0.0010000000111176632
12,11,Qalpha_keV,-10467.325600000011,-10467.3243,0.0013000000108149834
11,12,Sn_keV,13145.007699999987,13145.0063,0.0013999999882798875
11,12,Sp_keV,7581.253900000011,7581.2541,0.00019999998949060682
11,12,S2n_keV,32520.161000000022,32520.1613,0.0002999999778694473
11,12,S2p_keV,14319.84109999999,14319.8403,0.0007999999907042366
11,12,Qalpha_keV,-9650.645400000009,-9650.644,0.001400000008288771
10,13,Sp_keV,140.9134999999951,140.9136,0.00010000000489185368
10,13,S2p_keV,5645.012400000007,5645.0136,0.0011999999933323124
10,13,Qalpha_keV,-8606.228499999997,-8606.2292,0.000700000002325396
16,8,Sn_keV,4192.283200000005,4192.2843,0.0010999999949490302
16,8,Sp_keV,25508.99369999999,25508.9957,0.0020000000076834112
16,8,S2n_keV,6925.263600000006,6925.2638,0.00019999999403808033
16,8,S2p_keV,49688.740399999995,49688.7407,0.0003000000069732778
16,8,Qalpha_keV,-21428.07759999999,-21428.0782,0.0006000000103085767
15,9,Sn_keV,3812.066300000006,3812.0656,0.0007000000059633749
15,9,Sp_keV,14365.825600000011,14365.8258,0.00019999998949060682
15,9,S2n_keV,11391.495599999995,11391.4961,0.0005000000055588316
15,9,S2p_keV,38798.231,38798.2308,0.00020000000222353265
15,9,Qalpha_keV,-16646.897999999986,-16646.8978,0.00019999998767161742
14,10,Sn_keV,8868.914500000014,8868.9154,0.0008999999863590347
14,10,Sp_keV,16525.876700000023,16525.8769,0.000199999976757681
14,10,S2n_keV,14069.561600000015,14069.5628,0.0011999999842373654
14,10,S2p_keV,29812.616400000028,29812.6166,0.0001999999731197022
14,10,Qalpha_keV,-12172.728400000022,-12172.73,0.0015999999777704943
13,11,Sn_keV,6959.364000000001,6959.3653,0.0012999999989915523
13,11,Sp_keV,10552.826499999996,10552.8268,0.0003000000051542884
13,11,S2n_keV,19379.144,19379.1454,0.0014000000010128133
13,11,S2p_keV,25789.217999999993,25789.2187,0.0007000000077823643
13,11,Qalpha_keV,-10825.352399999974,-10825.3534,0.0010000000256695785
12,12,Sn_keV,16531.220500000025,16531.2216,0.0010999999758496415
12,12,Sp_keV,11692.694400000037,11692.6957,0.001299999963521259
12,12,S2n_keV,29676.228200000012,29676.2279,0.0003000000106112566
12,12,S2p_keV,20486.804000000033,20486.8045,0.0004999999655410647
12,12,Qalpha_keV,-9316.560800000007,-9316.5618,0.0009999999929277692
11,13,Sn_keV,14868.201899999985,14868.2013,0.0005999999848427251
11,13,Sp_keV,1864.1076999999932,1864.1087,0.0010000000067975634
11,13,S2p_keV,9445.361600000004,9445.3628,0.0011999999969702912
11,13,Qalpha_keV,-9324.215999999986,-9324.2165,0.0005000000146537786
10,14,Sp_keV,3291.857099999994,3291.8566,0.0004999999937354005
10,14,S2p_keV,3432.770599999989,3432.7702,0.00039999998898565536
10,14,Qalpha_keV,-9157.42319999999,-9157.4242,0.0010000000092986738
17,8,Sn_keV,-757.3070000000007,-757.3077,0.0006999999992558514
17,8,S2n_keV,3434.9762000000046,3434.9766,0.0003999999953521183
16,9,Sn_keV,4281.66810000001,4281.6671,0.0010000000102081685
16,9,Sp_keV,14455.210500000016,14455.2086,0.001900000015666592
16,9,S2n_keV,8093.734400000016,8093.7327,0.0017000000161715434
16,9,S2p_keV,39964.20420000001,39964.2043,9.99999901978299e-05
16,9,Qalpha_keV,-16322.666200000007,-16322.6644,0.001800000007278868
15,10,Sn_keV,4155.180199999973,4155.1786,0.0015999999732230208
15,10,Sp_keV,16868.99059999999,16868.9899,0.0006999999895924702
15,10,S2n_keV,13024.094699999987,13024.0941,0.0005999999866617145
15,10,S2p_keV,31234.8162,31234.8157,0.0005000000019208528
15,10,Qalpha_keV,-12522.453899999993,-12522.4526,0.0012999999926250894
14,11,Sn_keV,9011.230700000015,9011.231,0.00029999998514540493
14,11,Sp_keV,10695.142699999997,10695.1423,0.0003999999971711077
14,11,S2n_keV,15970.594700000016,15970.5962,0.0014999999839346856
14,11,S2p_keV,27221.01940000002,27221.0192,0.00020000002041342668
14,11,Qalpha_keV,-11735.123700000026,-11735.1243,0.0005999999739287887
13,12,Sn_keV,7330.522799999977,7330.5219,0.0008999999772640876
13,12,Sp_keV,12063.853200000012,12063.8523,0.0009000000118248863
13,12,S2n_keV,23861.743300000002,23861.7435,0.00019999999858555384
13,12,S2p_keV,22616.679700000008,22616.6791,0.0006000000066705979
13,12,Qalpha_keV,-9885.921999999991,-9885.9215,0.0004999999910069164
12,13,Sn_keV,16938.48060000001,16938.4799,0.0007000000114203431
12,13,Sp_keV,2271.367799999978,2271.3669,0.0008999999781735823
12,13,S2n_keV,31806.682499999995,31806.6812,0.0012999999962630682
12,13,S2p_keV,13964.062200000015,13964.0625,0.00029999998514540493
12,13,Qalpha_keV,-9156.032500000001,-9156.0324,0.00010000000111176632
11,14,Sn_keV,14989.182899999985,14989.182,0.0008999999845400453
11,14,Sp_keV,3412.8380999999936,3412.8372,0.0008999999936349923
11,14,S2p_keV,5276.945799999987,5276.9459,0.00010000001293519745
11,14,Qalpha_keV,-9501.444400000008,-9501.4448,0.00039999999171413947
18,8,Sn_keV,739.3090000000084,739.3077,0.0013000000084275598
18,8,S2n_keV,-17.997999999992317,-18.0001,0.002100000007683178
18,8,Qalpha_keV,-21375.079999999987,-21375.0782,0.0017999999872699846
17,9,Sn_keV,730.829700000002,730.8299,0.0001999999979034328
17,9,Sp_keV,15943.347200000018,15943.3462,0.0010000000183936208
17,9,S2n_keV,5012.497800000012,5012.497,0.0008000000116226147
17,9,Qalpha_keV,-15515.06640000001,-15515.0654,0.0010000000111176632
16,10,Sn_keV,5554.701000000001,5554.7015,0.0004999999991923687
16,10,Sp_keV,18142.02349999998,18142.0243,0.000800000019808067
16,10,S2n_keV,9709.881199999974,9709.8802,0.0009999999747378752
16,10,S2p_keV,32597.233999999997,32597.2329,0.0010999999976775143
16,10,Qalpha_keV,-11226.835200000001,-11226.8344,0.000800000001618173
15,11,Sn_keV,5574.286299999978,5574.2849,0.0013999999782754458
15,11,Sp_keV,12114.248800000001,12114.2485,0.00030000000151630957
15,11,S2n_keV,14585.516999999993,14585.5158,0.0011999999933323124
15,11,S2p_keV,28983.23939999999,28983.2384,0.0009999999929277692
15,11,Qalpha_keV,-12079.072599999985,-12079.0722,0.00039999998443818185
14,12,Sn_keV,11093.078600000008,11093.0797,0.0010999999922205461
14,12,Sp_keV,14145.701100000006,14145.701,0.00010000000656873453
14,12,S2n_keV,18423.601399999985,18423.6016,0.00020000001677544788
14,12,S2p_keV,24840.843800000002,24840.8433,0.0005000000019208528
14,12,Qalpha_keV,-10614.743000000017,-10614.7437,0.000699999984135502
13,13,Sn_keV,11365.482799999998,11365.4835,0.000700000002325396
13,13,Sp_keV,6306.327799999999,6306.3285,0.0007000000005064066
13,13,S2n_keV,28303.963400000008,28303.9634,7.275957614183426e-12
13,13,S2p_keV,18370.18100000001,18370.1808,0.00020000001313746907
13,13,Qalpha_keV,-9453.66260000001,-9453.6638,0.0011999999896943336
12,14,Sn_keV,19039.643300000025,19039.643,0.0003000000251631718
12,14,Sp_keV,5514.000800000009,5514.0004,0.0004000000089945388
12,14,S2n_keV,34028.82620000001,34028.825,0.0012000000133411959
12,14,S2p_keV,7785.368599999987,7785.3673,0.0012999999871681212
12,14,Qalpha_keV,-9165.934399999998,-9165.9328,0.0015999999977793777
18,9,Sn_keV,1612.4951999999757,1612.4952,2.432898327242583e-11
18,9,Sp_keV,16816.533399999986,16816.5337,0.0003000000142492354
18,9,S2n_keV,2343.324899999978,2343.325,0.00010000002203014446
18,9,Qalpha_keV,-14011.866699999984,-14011.8669,0.00020000001677544788
17,10,Sn_keV,1501.521700000012,1501.5217,1.2050804798491299e-11
17,10,Sp_keV,18912.71549999999,18912.7161,0.0006000000103085767
17,10,S2n_keV,7056.222700000013,7056.2232,0.0004999999873689376
17,10,S2p_keV,34856.06270000001,34856.0623,0.0004000000117230229
17,10,Qalpha_keV,-9995.376500000013,-9995.3765,1.2732925824820995e-11
16,11,Sn_keV,6728.327100000024,6728.3282,0.0010999999758496415
16,11,Sp_keV,13287.874900000024,13287.8752,0.0002999999760504579
16,11,S2n_keV,12302.613400000002,12302.613,0.0004000000026280759
16,11,S2p_keV,31429.898400000005,31429.8995,0.0010999999940395355
16,11,Qalpha_keV,-11227.97040000002,-11227.9698,0.0006000000194035238
15,12,Sn_keV,6443.368900000001,6443.3687,0.00020000000131403795
15,12,Sp_keV,15014.783700000029,15014.7848,0.0010999999703926733
15,12,S2n_keV,17536.44750000001,17536.4483,0.0007999999907042366
15,12,S2p_keV,27129.03250000003,27129.0334,0.00089999996998813
15,12,Qalpha_keV,-11857.464800000016,-11857.4651,0.00029999998332641553
14,13,Sn_keV,13058.041299999983,13058.0422,0.0009000000172818545
14,13,Sp_keV,8271.290499999974,8271.2911,0.0006000000266794814
14,13,S2n_keV,24423.52409999998,24423.5258,0.0017000000189000275
14,13,S2p_keV,22416.99159999998,22416.9921,0.0005000000201107468
14,13,Qalpha_keV,-10091.923899999994,-10091.9259,0.002000000005864422
13,14,Sn_keV,13314.81819999998,13314.82,0.0018000000200117938
13,14,Sp_keV,7463.336199999991,7463.3369,0.0007000000096013537
13,14,S2n_keV,32354.461500000005,32354.4631,0.0015999999959603883
13,14,S2p_keV,13769.66399999999,13769.6654,0.0014000000101077603
13,14,Qalpha_keV,-9335.74489999999,-9335.7466,0.0017000000098050805
12,15,Sp_keV,806.9979999999923,807.0001,0.002100000007658309
12,15,S2p_keV,6320.998800000001,6321.0005,0.001699999998891144
12,15,Qalpha_keV,-9832.018899999995,-9832.0193,0.0004000000044470653
19,9,Sn_keV,-198.9997999999905,-199.0,0.00020000000949949026
19,9,S2n_keV,1413.4953999999852,1413.4951,0.00029999998514540493
18,10,Sn_keV,3822.4887000000163,3822.4899,0.001199999983782618
18,10,Sp_keV,21122.70900000003,21122.7109,0.001899999966553878
18,10,S2n_keV,5324.010400000028,5324.0116,0.0011999999715044396
18,10,S2p_keV,37939.24240000002,37939.2446,0.0021999999808031134
18,10,Qalpha_keV,-9625.582000000024,-9625.5821,9.999997564591467e-05
17,11,Sn_keV,3541.8422999999893,3541.8428,0.0005000000105610525
17,11,Sp_keV,15328.195500000002,15328.1963,0.0007999999979801942
17,11,S2n_keV,10270.169400000013,10270.1709,0.001499999985753675
17,11,S2p_keV,34240.91099999999,34240.9124,0.001400000008288771
17,11,Qalpha_keV,-10957.746400000004,-10957.747,0.0005999999957566615
16,12,Sn_keV,8504.669300000009,8504.6694,9.99999920168193e-05
16,12,Sp_keV,16791.125900000014,16791.1261,0.00019999998767161742
16,12,S2n_keV,14948.03820000001,14948.0381,0.00010000001020671334
16,12,S2p_keV,30079.000800000038,30079.0012,0.0003999999607913196
16,12,Qalpha_keV,-11493.219600000011,-11493.219,0.0006000000121275662
15,13,Sn_keV,7725.174100000004,7725.174,0.00010000000384025043
15,13,Sp_keV,9553.095699999976,9553.0964,0.0007000000241532689
15,13,S2n_keV,20783.215399999986,20783.2162,0.0008000000125321094
15,13,S2p_keV,24567.879400000005,24567.8812,0.0017999999945459422
15,13,Qalpha_keV,-10857.733999999997,-10857.7346,0.0006000000030326191
14,14,Sn_keV,17179.612000000023,17179.6099,0.002100000023347093
14,14,Sp_keV,11584.90690000003,11584.9046,0.0023000000310275936
14,14,S2n_keV,30494.430200000003,30494.4299,0.00030000000333529897
14,14,S2p_keV,19856.197400000005,19856.1957,0.0017000000043481123
14,14,Qalpha_keV,-9984.136399999988,-9984.1348,0.0015999999886844307
13,15,Sn_keV,14560.14379999999,14560.1422,0.0015999999905034201
13,15,Sp_keV,2052.3236000000034,2052.3222,0.00140000000328655
13,15,S2p_keV,9515.659799999994,9515.6592,0.0005999999939376721
13,15,Qalpha_keV,-9523.9608,-9523.9602,0.0006000000012136297
12,16,Sp_keV,2556.7369999999937,2556.7359,0.0010999999935847882
12,16,S2p_keV,3363.734999999986,3363.7359,0.0009000000140986231
12,16,Qalpha_keV,-9096.898799999995,-9096.8986,0.00019999999494757503
20,9,Sn_keV,1324.9230000000098,1324.9238,0.0007999999902494892
20,9,S2n_keV,1125.9232000000193,1125.9238,0.0005999999807499989
19,10,Sn_keV,971.2552999999898,971.2532,0.0020999999898094757
19,10,Sp_keV,22292.964100000012,22292.9641,1.0913936421275139e-11
19,10,S2n_keV,4793.744000000006,4793.7431,0.0009000000063679181
19,10,Qalpha_keV,-11354.144300000014,-11354.143,0.0013000000144529622
18,11,Sn_keV,4403.010600000009,4403.009,0.0016000000086933142
18,11,Sp_keV,15908.717399999994,15908.7153,0.0020999999942432623
18,11,S2n_keV,7944.852899999998,7944.8517,0.001199999997879786
18,11,S2p_keV,37031.426400000026,37031.4262,0.0002000000240514055
18,11,Qalpha_keV,-11079.088900000002,-11079.0889,1.8189894035458565e-12
17,12,Sn_keV,3663.7324999999546,3663.7325,4.547473508864641e-11
17,12,Sp_keV,16913.01609999998,16913.0158,0.0002999999778694473
17,12,S2n_keV,12168.401799999963,12168.4019,0.0001000000374915544
17,12,S2p_keV,32241.21159999998,32241.2121,0.0005000000201107468
17,12,Qalpha_keV,-11001.771899999992,-11001.7729,0.0010000000074796844
16,13,Sn_keV,9428.363100000017,9428.3609,0.0022000000171829015
16,13,Sp_keV,10476.789499999984,10476.7878,0.0016999999843392288
16,13,S2n_keV,17153.53720000002,17153.5348,0.002400000019406434
16,13,S2p_keV,27267.915399999998,27267.9139,0.0014999999984866008
16,13,Qalpha_keV,-11274.866399999999,-11274.8645,0.0018999999992956873
15,14,Sn_keV,8473.600899999961,8473.6025,0.001600000039616134
15,14,Sp_keV,12333.333699999988,12333.3331,0.0005999999884807039
15,14,S2n_keV,25653.212899999984,25653.2124,0.0004999999837309588
15,14,S2p_keV,21886.429399999965,21886.4295,0.00010000003385357559
15,14,Qalpha_keV,-11127.214499999973,-11127.2154,0.0009000000263768015
14,15,Sn_keV,17876.309600000008,17876.3107,0.0010999999940395355
14,15,Sp_keV,2749.0211999999883,2749.023,0.0018000000118263415
14,15,S2n_keV,32436.4534,32436.4529,0.000499999998282874
14,15,S2p_keV,14333.92810000002,14333.9276,0.0005000000182917574
14,15,Qalpha_keV,-10461.789799999999,-10461.791,0.00120000000060827
13,16,Sn_keV,15238.944599999988,15238.9444,0.00019999998767161742
13,16,Sp_keV,3235.537799999991,3235.538,0.0002000000090447429
13,16,S2p_keV,5287.861399999994,5287.8603,0.0010999999940395355
13,16,Qalpha_keV,-9346.660499999998,-9346.661,0.0005000000019208528
20,10,Sn_keV,3190.999299999996,3191.0012,0.0019000000042979082
20,10,Sp_keV,24159.040399999998,24159.0415,0.0011000000013154931
20,10,S2n_keV,4162.254599999986,4162.2543,0.00029999998605489964
20,10,Qalpha_keV,-13805.834600000002,-13805.8365,0.001899999997476698
19,11,Sn_keV,2276.6411999999837,2276.6421,0.0009000000163723598
19,11,Sp_keV,17214.103299999988,17214.1043,0.0010000000111176632
19,11,S2n_keV,6679.651799999992,6679.6511,0.0006999999923209543
19,11,S2p_keV,39507.0674,39507.0684,0.000999999996565748
19,11,Qalpha_keV,-12624.900399999984,-12624.9011,0.0007000000150583219
18,12,Sn_keV,6340.33070000002,6340.3306,0.00010000002021115506
18,12,Sp_keV,18850.33619999999,18850.3374,0.001200000009703217
18,12,S2n_keV,10004.063199999975,10004.0631,9.999997564591467e-05
18,12,S2p_keV,34759.053599999985,34759.0528,0.0007999999870662577
