vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2020,rct2,87,65,152,Tb,7165.081,40.2006,False,3817.3544,40.1017,False,-18997.025,67.2302,False,15757.5544,40.4509,False,9273.9247,40.1291,False,11370.4154,40.1804,False, 152 Tb  65    7165.0810   40.2006   3817.3544   40.1017 -18997.0250   67.2302  15757.5544   40.4509   9273.9247   40.1291  11370.4154   40.1804
2020,rct2,86,66,152,Dy,9436.8931,5.2407,False,5783.3936,5.946,False,-23847.5769,149.7789,False,11698.6327,8.5221,False,6234.7316,5.4912,False,10655.6121,5.3652,False, 152 Dy  66    9436.8931    5.2407   5783.3936    5.9460 -23847.5769  149.7789  11698.6327    8.5221   6234.7316    5.4912  10655.6121    5.3652
2020,rct2,85,67,152,Ho,8053.2077,15.0163,False,2141.2186,12.916,False,-30183.0,196.0,True,16415.7895,13.2272,False,8953.4097,15.0862,False,13530.406,12.9851,False, 152 Ho  67    8053.2077   15.0163   2141.2186   12.9160 -30183#      196#      16415.7895   13.2272   8953.4097   15.0862  13530.4060   12.9851
2020,rct2,84,68,152,Er,10305.2462,18.6873,False,4166.4434,12.1071,False,,,False,12156.4805,16.69,False,6009.6905,12.4264,False,12840.1741,12.1291,False, 152 Er  68   10305.2462   18.6873   4166.4434   12.1071      *                 12156.4805   16.6900   6009.6905   12.4264  12840.1741   12.1291
2020,rct2,83,69,152,Tm,9019.9833,57.3957,False,742.9595,56.4813,False,,,False,16821.8513,56.6968,False,6885.3974,60.8259,False,15571.9772,55.3401,False, 152 Tm  69    9019.9833   57.3957    742.9595   56.4813      *                 16821.8513   56.6968   6885.3974   60.8259  15571.9772   55.3401
2020,rct2,82,70,152,Yb,12799.3524,335.7205,False,2787.744,150.957,False,,,False,10931.0,246.0,True,2534.0,250.0,True,13117.6367,152.2943,False, 152 Yb  70   12799.3524  335.7205   2787.7440  150.9570      *                 10931#      246#       2534#      250#      13117.6367  152.2943
2020,rct2,81,71,152,Lu,11193.0,358.0,True,-831.0,359.0,True,,,False,16119.0,358.0,True,4772.0,358.0,True,16165.0,280.0,True, 152 Lu  71   11193#      358#       -831#      359#          *                 16119#      358#       4772#      358#      16165#      280#    
2020,rct2,97,56,153,Ba,2931.0,565.0,True,14629.0,640.0,True,30861.0,400.0,True,8521.0,640.0,True,6564.0,565.0,True,-1833.0,500.0,True,0153 Ba  56    2931#      565#      14629#      640#      30861#      400#       8521#      640#       6564#      565#      -1833#      500#    
2020,rct2,96,57,153,La,4841.0,424.0,True,11739.0,500.0,True,24588.0,300.0,True,9591.0,500.0,True,8694.0,300.0,True,-2243.0,500.0,True, 153 La  57    4841#      424#      11739#      500#      24588#      300#       9591#      500#       8694#      300#      -2243#      500#    
2020,rct2,95,58,153,Ce,4001.0,283.0,True,12909.0,361.0,True,17650.0,200.0,True,9111.0,479.0,True,6265.0,200.0,True,626.0,200.0,True, 153 Ce  58    4001#      283#      12909#      361#      17650#      200#       9111#      479#       6265#      200#        626#      200#    
2020,rct2,94,59,153,Pr,5881.7376,22.0179,False,9877.0,201.0,True,11798.9769,11.9392,False,10367.3755,21.3169,False,8142.4284,16.6731,False,389.0599,12.145,False, 153 Pr  59    5881.7376   22.0179   9877#      201#      11798.9769   11.9392  10367.3755   21.3169   8142.4284   16.6731    389.0599   12.1450
2020,rct2,93,60,153,Nd,5252.0343,24.6298,False,10861.2807,18.7392,False,5552.5643,2.9217,False,10160.1087,11.9692,False,5834.1845,9.4238,False,3162.8853,12.015,False, 153 Nd  60    5252.0343   24.6298  10861.2807   18.7392   5552.5643    2.9217  10160.1087   11.9692   5834.1845    9.4238   3162.8853   12.0150
2020,rct2,92,61,153,Pm,7464.8529,27.4318,False,7787.311,26.088,False,665.6067,9.8543,False,11005.9872,9.0988,False,7896.0031,9.0982,False,3298.9079,12.7799,False, 153 Pm  61    7464.8529   27.4318   7787.3110   26.0880    665.6067    9.8543  11005.9872    9.0988   7896.0031    9.0982   3298.9079   12.7799
2020,rct2,91,62,153,Sm,5868.4,0.1342,False,8594.5618,25.8863,False,-3416.8626,3.9089,False,11537.008,4.5181,False,5901.3317,20.0098,False,6766.2942,0.6563,False, 153 Sm  62    5868.4000    0.1342   8594.5618   25.8863  -3416.8626    3.9089  11537.0080    4.5181   5901.3317   20.0098   6766.2942    0.6563
2020,rct2,90,63,153,Eu,8550.2846,0.1198,False,5893.4602,0.6935,False,-8355.3927,5.0258,False,11919.8205,0.5548,False,8547.9244,0.5643,False,5876.2714,20.008,False, 153 Eu  63    8550.2846    0.1198   5893.4602    0.6935  -8355.3927    5.0258  11919.8205    0.5548   8547.9244    0.5643   5876.2714   20.0080
2020,rct2,89,64,153,Gd,6246.9584,0.1293,False,7283.4151,0.7076,False,-12416.2621,9.2732,False,12480.9612,0.707,False,6773.4807,6.194,False,9814.7939,0.6393,False, 153 Gd  64    6246.9584    0.1293   7283.4151    0.7076 -12416.2621    9.2732  12480.9612    0.7070   6773.4807    6.1940   9814.7939    0.6393
2020,rct2,88,65,153,Tb,8667.6245,40.1844,False,3895.2775,3.8453,False,-17341.0004,12.5728,False,13586.1173,4.7541,False,9314.4961,7.1051,False,9125.1617,7.2538,False, 153 Tb  65    8667.6245   40.1844   3895.2775    3.8453 -17341.0004   12.5728  13586.1173    4.7541   9314.4961    7.1051   9125.1617    7.2538
2020,rct2,87,66,153,Dy,7096.5515,5.8796,False,5714.864,40.1902,False,-21984.0,200.0,True,13191.1511,5.543,False,6826.6474,8.2758,False,12267.2566,7.1315,False, 153 Dy  66    7096.5515    5.8796   5714.8640   40.1902 -21984#      200#      13191.1511    5.5430   6826.6474    8.2758  12267.2566    7.1315
2020,rct2,86,67,153,Ho,9478.7561,13.4579,False,2183.0816,6.531,False,-26636.6116,150.1029,False,14451.1214,5.6731,False,9161.5996,6.3625,False,11740.1173,8.791,False, 153 Ho  67    9478.7561   13.4579   2183.0816    6.5310 -26636.6116  150.1029  14451.1214    5.6731   9161.5996    6.3625  11740.1173    8.7910
2020,rct2,85,68,153,Er,8037.7816,12.2067,False,4151.0173,15.1486,False,-33166.0,300.0,True,13866.8711,12.3851,False,6343.265,16.9118,False,14489.3384,10.0744,False, 153 Er  68    8037.7816   12.2067   4151.0173   15.1486 -33166#      300#      13866.8711   12.3851   6343.2650   16.9118  14489.3384   10.0744
2020,rct2,84,69,153,Tm,10323.6491,55.3388,False,761.3623,12.4018,False,,,False,15004.4876,20.3655,False,8722.7685,20.949,False,13619.6843,18.5434,False, 153 Tm  69   10323.6491   55.3388    761.3623   12.4018      *                 15004.4876   20.3655   8722.7685   20.9490  13619.6843   18.5434
2020,rct2,83,70,153,Yb,8961.0,250.0,True,2728.0,207.0,True,,,False,14323.0,201.0,True,4195.0,280.0,True,16318.0,201.0,True, 153 Yb  70    8961#      250#       2728#      207#          *                 14323#      201#       4195#      280#      16318#      201#    
2020,rct2,82,71,153,Lu,13025.0,247.0,True,-605.953,9.6225,False,,,False,13877.6967,335.8584,False,5319.0,335.0,True,13762.0,247.0,True, 153 Lu  71   13025#      247#       -605.9530    9.6225      *                 13877.6967  335.8584   5319#      335#      13762#      247#    
2020,rct2,81,72,153,Hf,,,False,1167.0,358.0,True,,,False,13711.0,424.0,True,2335.0,424.0,True,17176.0,424.0,True, 153 Hf  72       *                  1167#      358#          *                 13711#      424#       2335#      424#      17176#      424#    
2020,rct2,98,56,154,Ba,4521.0,640.0,True,,,False,32660.0,500.0,True,6921.0,707.0,True,6224.0,707.0,True,,,False,0154 Ba  56    4521#      640#          *                 32660#      500#       6921#      707#       6224#      707#          *               
2020,rct2,97,57,154,La,3541.0,424.0,True,12349.0,500.0,True,26737.0,301.0,True,10791.0,500.0,True,8274.0,500.0,True,-1603.0,583.0,True, 154 La  57    3541#      424#      12349#      500#      26737#      301#      10791#      500#       8274#      500#      -1603#      583#    
2020,rct2,96,58,154,Ce,5381.0,283.0,True,13449.0,361.0,True,20236.0,200.0,True,7781.0,361.0,True,5955.0,479.0,True,-1633.0,447.0,True, 154 Ce  58    5381#      283#      13449#      361#      20236#      200#       7781#      361#       5955#      479#      -1633#      447#    
2020,rct2,95,59,154,Pr,4362.4307,100.7086,False,10239.0,224.0,True,13878.7645,100.0123,False,11832.0,224.0,True,8229.511,101.5593,False,1097.1389,446.8089,False, 154 Pr  59    4362.4307  100.7086  10239#      224#      13878.7645  100.0123  11832#      224#       8229.5110  101.5593   1097.1389  446.8089
2020,rct2,94,60,154,Nd,6320.5407,2.9319,False,11300.0837,11.9259,False,8126.7558,1.4273,False,8889.2748,18.565,False,6064.1343,11.6948,False,1291.858,17.728,False, 154 Nd  60    6320.5407    2.9319  11300.0837   11.9259   8126.7558    1.4273   8889.2748   18.5650   6064.1343   11.6948   1291.8580   17.7280
2020,rct2,93,61,154,Pm,5689.917,26.6118,False,8225.1937,25.1713,False,1890.1044,51.7588,False,12593.8682,35.0021,False,7540.6364,25.0466,False,4159.4813,27.6002,False, 154 Pm  61    5689.9170   26.6118   8225.1937   25.1713   1890.1044   51.7588  12593.8682   35.0021   7540.6364   25.0466   4159.4813   27.6002
2020,rct2,92,62,154,Sm,7966.8226,0.846,False,9096.5315,9.0935,False,-2061.549,7.4573,False,9509.7118,25.8994,False,5794.7517,4.5922,False,4134.022,1.056,False, 154 Sm  62    7966.8226    0.8460   9096.5315    9.0935  -2061.5490    7.4573   9509.7118   25.8994   5794.7517    4.5922   4134.0220    1.0560
2020,rct2,91,63,154,Eu,6442.2184,0.2384,False,6467.2787,0.7354,False,-7098.9884,8.209,False,13735.4175,0.7231,False,7702.1683,0.5984,False,7294.2956,4.5154,False, 154 Eu  63    6442.2184    0.2384   6467.2787    0.7354  -7098.9884    8.2090  13735.4175    0.7231   7702.1683    0.5984   7294.2956    4.5154
2020,rct2,90,64,154,Gd,8894.7322,0.1651,False,7627.8627,0.7264,False,-11101.3842,4.9304,False,9892.9489,0.7192,False,5810.7953,0.7186,False,6516.524,0.6479,False, 154 Gd  64    8894.7322    0.1651   7627.8627    0.7264 -11101.3842    4.9304   9892.9489    0.7192   5810.7953    0.7186   6516.5240    0.6479
2020,rct2,89,65,154,Tb,6914.4147,45.4614,False,4562.7337,45.2986,False,-15729.5644,47.5423,False,15261.404,45.2988,False,8896.2688,45.3884,False,10142.7937,45.304,False, 154 Tb  65    6914.4147   45.4614   4562.7337   45.2986 -15729.5644   47.5423  15261.4040   45.2988   8896.2688   45.3884  10142.7937   45.3040
2020,rct2,88,66,154,Dy,9322.1361,8.3398,False,6369.3757,8.317,False,-20461.9219,18.7994,False,11034.096,40.6809,False,6093.5812,8.373,False,9441.3078,7.899,False, 154 Dy  66    9322.1361    8.3398   6369.3757    8.3170 -20461.9219   18.7994  11034.0960   40.6809   6093.5812    8.3730   9441.3078    7.8990
2020,rct2,87,67,154,Ho,7698.6227,9.511,False,2785.1529,9.037,False,-24973.0,201.0,True,16189.3918,9.263,False,8977.0649,8.6773,False,12630.5645,9.0724,False, 154 Ho  67    7698.6227    9.5110   2785.1529    9.0370 -24973#      201#      16189.3918    9.2630   8977.0649    8.6773  12630.5645    9.0724
2020,rct2,86,68,154,Er,10209.61,10.3669,False,4881.8712,6.8174,False,-29875.0,300.0,True,11710.4689,13.4508,False,5881.8274,9.2717,False,11793.8165,5.591,False, 154 Er  68   10209.6100   10.3669   4881.8712    6.8174 -29875#      300#      11710.4689   13.4508   5881.8274    9.2717  11793.8165    5.5910
2020,rct2,85,69,154,Tm,8525.8508,18.7306,False,1249.4314,17.1168,False,,,False,16783.8831,16.8977,False,8703.2031,21.885,False,14842.0059,16.5668,False, 154 Tm  69    8525.8508   18.7306   1249.4314   17.1168      *                 16783.8831   16.8977   8703.2031   21.8850  14842.0059   16.5668
2020,rct2,84,70,154,Yb,10844.0,201.0,True,3248.4543,21.0202,False,,,False,12498.9928,56.7231,False,5703.5758,8.761,False,13980.5996,23.8723,False, 154 Yb  70   10844#      201#       3248.4543   21.0202      *                 12498.9928   56.7231   5703.5758    8.7610  13980.5996   23.8723
2020,rct2,83,71,154,Lu,9363.0,251.0,True,-204.0569,13.9571,False,,,False,17315.0,250.0,True,6740.0,361.0,True,16751.0,202.0,True, 154 Lu  71    9363#      251#       -204.0569   13.9571      *                 17315#      250#       6740#      361#      16751#      202#    
2020,rct2,82,72,154,Hf,13501.0,424.0,True,1643.0,335.0,True,,,False,11403.0,358.0,True,2434.0,424.0,True,14459.0,425.0,True, 154 Hf  72   13501#      424#       1643#      335#          *                 11403#      358#       2434#      424#      14459#      425#    
2020,rct2,98,57,155,La,4472.0,500.0,True,12299.0,640.0,True,29010.0,400.0,True,9250.0,565.0,True,8543.0,565.0,True,-3154.0,640.0,True,0155 La  57    4472#      500#      12299#      640#      29010#      400#       9250#      565#       8543#      565#      -3154#      640#    
2020,rct2,97,58,155,Ce,3632.0,361.0,True,13539.0,424.0,True,22411.0,300.0,True,8990.0,424.0,True,6374.0,424.0,True,-524.0,500.0,True, 155 Ce  58    3632#      361#      13539#      424#      22411#      300#       8990#      424#       6374#      424#       -524#      500#    
2020,rct2,96,59,155,Pr,5627.0511,101.4732,False,10485.0,201.0,True,16403.0017,17.2431,False,10205.0,201.0,True,8429.0,201.0,True,-479.0,300.0,True, 155 Pr  59    5627.0511  101.4732  10485#      201#      16403.0017   17.2431  10205#      201#       8429#      201#       -479#      300#    
2020,rct2,95,60,155,Nd,4775.5119,9.2108,False,11713.1649,100.4233,False,9786.502,9.206,False,9995.5005,14.9948,False,6338.3291,20.6736,False,2343.0,200.0,True, 155 Nd  60    4775.5119    9.2108  11713.1649  100.4233   9786.5020    9.2060   9995.5005   14.9948   6338.3291   20.6736   2343#      200#    
2020,rct2,94,61,155,Pm,6744.7215,25.462,False,8649.3745,4.8286,False,4310.4337,10.9034,False,11101.181,5.4168,False,8073.7129,24.927,False,2464.4665,19.1279,False, 155 Pm  61    6744.7215   25.4620   8649.3745    4.8286   4310.4337   10.9034  11101.1810    5.4168   8073.7129   24.9270   2464.4665   19.1279
2020,rct2,93,62,155,Sm,5806.96,0.2683,False,9213.5744,25.0564,False,-1035.2662,9.6465,False,11167.6047,9.0975,False,5927.3181,25.9007,False,5604.86,24.4733,False, 155 Sm  62    5806.9600    0.2683   9213.5744   25.0564  -1035.2662    9.6465  11167.6047    9.0975   5927.3181   25.9007   5604.8600   24.4733
2020,rct2,92,63,155,Eu,8151.2882,0.3996,False,6651.7443,1.1713,False,-5778.5381,17.4835,False,11452.5293,0.8359,False,7808.6955,0.8251,False,5082.5337,25.8938,False, 155 Eu  63    8151.2882    0.3996   6651.7443    1.1713  -5778.5381   17.4835  11452.5293    0.8359   7808.6955    0.8251   5082.5337   25.8938
2020,rct2,91,64,155,Gd,6435.2581,0.182,False,7620.9025,0.7722,False,-9861.1261,6.0413,False,12007.9753,0.7458,False,5682.2569,0.7389,False,8339.0813,0.3239,False, 155 Gd  64    6435.2581    0.1820   7620.9025    0.7722  -9861.1261    6.0413  12007.9753    0.7458   5682.2569    0.7389   8339.0813    0.3239
2020,rct2,90,65,155,Tb,9165.0508,46.3442,False,4833.0523,9.79,False,-14624.5182,13.9452,False,12343.3117,9.7913,False,8320.9195,9.7921,False,7284.4628,9.8156,False, 155 Tb  65    9165.0508   46.3442   4833.0523    9.7900 -14624.5182   13.9452  12343.3117    9.7913   8320.9195    9.7921   7284.4628    9.8156
2020,rct2,89,66,155,Dy,6833.2427,12.129,False,6288.2038,46.3053,False,-18653.3254,19.1984,False,12868.4777,10.3451,False,6425.4195,41.1374,False,11197.7665,9.6065,False, 155 Dy  66    6833.2427   12.1290   6288.2038   46.3053 -18653.3254   19.1984  12868.4777   10.3451   6425.4195   41.1374  11197.7665    9.6065
2020,rct2,88,67,155,Ho,9471.7385,19.2873,False,2934.7552,18.9647,False,-23494.7427,25.9887,False,13814.2048,17.8935,False,8942.2195,18.0405,False,10323.907,43.6468,False, 155 Ho  67    9471.7385   19.2873   2934.7552   18.9647 -23494.7427   25.9887  13814.2048   17.8935   8942.2195   18.0405  10323.9070   43.6468
2020,rct2,87,68,155,Er,7675.5163,7.5897,False,4858.7647,10.0817,False,-27899.0,300.0,True,13513.7087,7.6505,False,6259.5188,13.8985,False,13555.1933,7.3355,False, 155 Er  68    7675.5163    7.5897   4858.7647   10.0817 -27899#      300#      13513.7087    7.6505   6259.5188   13.8985  13555.1933    7.3355
2020,rct2,86,69,155,Tm,10270.0969,17.4368,False,1309.9184,10.7491,False,-32638.0,300.0,True,14551.5678,13.5266,False,8738.3524,13.2726,False,12625.1167,15.9709,False, 155 Tm  69   10270.0969   17.4368   1309.9184   10.7491 -32638#      300#      14551.5678   13.5266   8738.3524   13.2726  12625.1167   15.9709
2020,rct2,85,70,155,Yb,8641.8392,23.9623,False,3364.4427,21.9831,False,,,False,14180.8027,20.4708,False,6081.7198,56.5193,False,15644.0066,18.802,False, 155 Yb  70    8641.8392   23.9623   3364.4427   21.9831      *                 14180.8027   20.4708   6081.7198   56.5193  15644.0066   18.8020
2020,rct2,84,71,155,Lu,10950.0,202.0,True,-98.0656,8.4705,False,,,False,15325.0,201.0,True,8589.3853,150.9404,False,14821.6247,57.3521,False, 155 Lu  71   10950#      202#        -98.0656    8.4705      *                 15325#      201#       8589.3853  150.9404  14821.6247   57.3521
2020,rct2,83,72,155,Hf,9651.0,424.0,True,1932.0,361.0,True,,,False,14777.0,335.0,True,3976.0,358.0,True,17607.0,335.0,True, 155 Hf  72    9651#      424#       1932#      361#          *                 14777#      335#       3976#      358#      17607#      335#    
2020,rct2,82,73,155,Ta,,,False,-1452.9999,15.0,False,,,False,14023.0,424.0,True,,,False,15080.0,358.0,True, 155 Ta  73       *                 -1452.9999   15.0000      *                 14023#      424#          *                 15080#      358#    
2020,rct2,99,57,156,La,3191.0,565.0,True,,,False,31117.0,400.0,True,10580.0,640.0,True,8284.0,565.0,True,,,False,0156 La  57    3191#      565#          *                 31117#      400#      10580#      640#       8284#      565#          *               
2020,rct2,98,58,156,Ce,5111.0,424.0,True,14178.0,500.0,True,24541.0,300.0,True,7421.0,424.0,True,6104.0,424.0,True,-2704.0,500.0,True, 156 Ce  58    5111#      424#      14178#      500#      24541#      300#       7421#      424#       6104#      424#      -2704#      500#    
2020,rct2,97,59,156,Pr,4105.2897,17.2284,False,10958.0,300.0,True,18633.5372,3.6773,False,11481.0,200.0,True,8324.0,200.0,True,257.0,300.0,True, 156 Pr  59    4105.2897   17.2284  10958#      300#      18633.5372    3.6773  11481#      200#       8324#      200#        257#      300#    
2020,rct2,96,60,156,Nd,5989.6518,9.246,False,12075.7656,17.2473,False,12333.2034,1.6328,False,8368.2794,100.0138,False,6230.4149,11.9531,False,354.0,200.0,True, 156 Nd  60    5989.6518    9.2460  12075.7656   17.2473  12333.2034    1.6328   8368.2794  100.0138   6230.4149   11.9531    354#      200#    
2020,rct2,95,61,156,Pm,5298.1598,4.8608,False,9172.0223,9.2278,False,5924.1629,3.9505,False,12123.5619,1.569,False,8027.5875,2.9838,False,3048.0444,11.9404,False, 156 Pm  61    5298.1598    4.8608   9172.0223    9.2278   5924.1629    3.9505  12123.5619    1.5690   8027.5875    2.9838   3048.0444   11.9404
2020,rct2,94,62,156,Sm,7240.8477,8.5047,False,9709.7006,9.7408,False,1168.6513,8.4719,False,9616.6741,26.4325,False,6151.3233,12.4122,False,3616.0466,8.953,False, 156 Sm  62    7240.8477    8.5047   9709.7006    9.7408   1168.6513    8.4719   9616.6741   26.4325   6151.3233   12.4122   3616.0466    8.9530
2020,rct2,93,63,156,Eu,6335.8253,3.3947,False,7180.6096,3.5107,False,-4544.4413,38.5621,False,13083.5265,3.5004,False,7341.2702,3.4071,False,6211.5613,9.6933,False, 156 Eu  63    6335.8253    3.3947   7180.6096    3.5107  -4544.4413   38.5621  13083.5265    3.5004   7341.2702    3.4071   6211.5613    9.6933
2020,rct2,92,64,156,Gd,8536.3531,0.0656,False,8005.9673,0.8704,False,-8323.6505,24.6476,False,9913.8406,0.7746,False,5696.1884,0.7483,False,5671.1282,0.3565,False, 156 Gd  64    8536.3531    0.0656   8005.9673    0.8704  -8323.6505   24.6476   9913.8406    0.7746   5696.1884    0.7483   5671.1282    0.3565
2020,rct2,91,65,156,Tb,6911.889,10.4551,False,5309.6832,3.6767,False,-13256.5933,14.7609,False,14326.1548,3.6809,False,7655.9889,3.6844,False,8922.8584,3.7486,False, 156 Tb  65    6911.8890   10.4551   5309.6832    3.6767 -13256.5933   14.7609  14326.1548    3.6809   7655.9889    3.6844   8922.8584    3.7486
2020,rct2,90,66,156,Dy,9444.7652,9.602,False,6567.9182,9.7877,False,-17263.8488,9.3508,False,10338.1272,45.2989,False,5648.2788,3.8525,False,7999.9597,0.2735,False, 156 Dy  66    9444.7652    9.6020   6567.9182    9.7877 -17263.8488    9.3508  10338.1272   45.2989   5648.2788    3.8525   7999.9597    0.2735
2020,rct2,89,67,156,Ho,7569.9221,42.1946,False,3671.4346,39.593,False,-21838.8532,66.3743,False,15566.4188,39.1201,False,8468.8489,38.6098,False,11421.6094,38.6038,False, 156 Ho  67    7569.9221   42.1946   3671.4346   39.5930 -21838.8532   66.3743  15566.4188   39.1201   8468.8489   38.6098  11421.6094   38.6038
